2022-05-21 11:33:54,382 INFO  Logger.cs: 70 - 
2022-05-21 12:16:18,288 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-21 12:17:42,012 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-21 12:17:43,237 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-21 12:17:51,649 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-21 12:17:55,621 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-21 12:18:27,303 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-21 12:19:28,466 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-05-21 12:19:30,345 INFO  ExportHelperExtension.cs: 347 - Creating joint link_1
2022-05-21 12:19:30,349 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-05-21 12:19:30,349 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-05-21 12:19:30,350 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-05-21 12:19:30,504 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2022-05-21 12:19:30,505 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-05-21 12:19:30,506 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-05-21 12:19:30,506 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-05-21 12:19:37,099 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_1 failed
2022-05-21 12:19:39,735 INFO  ExportHelperExtension.cs: 347 - Creating joint link_2
2022-05-21 12:19:39,735 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_1
2022-05-21 12:19:39,736 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-05-21 12:19:39,736 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-05-21 12:19:39,736 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-05-21 12:19:39,984 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-05-21 12:19:39,984 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-05-21 12:19:39,985 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-05-21 12:19:39,985 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-05-21 12:19:39,985 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-05-21 12:19:46,452 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_1 to child link_2 failed
2022-05-21 12:19:48,932 INFO  ExportHelperExtension.cs: 347 - Creating joint link_3
2022-05-21 12:19:48,932 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_2
2022-05-21 12:19:48,933 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2022-05-21 12:19:48,933 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-05-21 12:19:48,933 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-05-21 12:19:48,933 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-05-21 12:19:49,261 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-05-21 12:19:49,261 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-05-21 12:19:49,262 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-05-21 12:19:49,262 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-05-21 12:19:49,263 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2022-05-21 12:19:49,263 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-05-21 12:19:55,497 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_2 to child link_3 failed
2022-05-21 12:19:55,732 INFO  ExportHelperExtension.cs: 347 - Creating joint link_4
2022-05-21 12:19:55,732 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_3
2022-05-21 12:19:55,732 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2022-05-21 12:19:55,733 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2022-05-21 12:19:55,733 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-05-21 12:19:55,733 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-05-21 12:19:55,734 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-05-21 12:19:56,093 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-05-21 12:19:56,093 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-05-21 12:19:56,094 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-05-21 12:19:56,094 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-05-21 12:19:56,094 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2022-05-21 12:19:56,095 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2022-05-21 12:19:56,095 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-05-21 12:20:02,769 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_3 to child link_4 failed
2022-05-21 12:20:05,338 INFO  ExportHelperExtension.cs: 347 - Creating joint link_5
2022-05-21 12:20:05,339 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_4
2022-05-21 12:20:05,339 INFO  ExportHelperExtension.cs: 1402 - Fixing 39
2022-05-21 12:20:05,339 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2022-05-21 12:20:05,339 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2022-05-21 12:20:05,340 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-05-21 12:20:05,340 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-05-21 12:20:05,340 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-05-21 12:20:05,740 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-05-21 12:20:05,740 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-05-21 12:20:05,740 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-05-21 12:20:05,741 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-05-21 12:20:05,741 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 39
2022-05-21 12:20:05,741 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2022-05-21 12:20:05,742 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2022-05-21 12:20:05,742 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-05-21 12:20:12,538 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_4 to child link_5 failed
2022-05-21 12:20:12,605 INFO  ExportHelperExtension.cs: 347 - Creating joint end_effector
2022-05-21 12:20:12,605 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_5
2022-05-21 12:20:12,606 INFO  ExportHelperExtension.cs: 1402 - Fixing 40
2022-05-21 12:20:12,606 INFO  ExportHelperExtension.cs: 1402 - Fixing 39
2022-05-21 12:20:12,606 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2022-05-21 12:20:12,606 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2022-05-21 12:20:12,607 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-05-21 12:20:12,607 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-05-21 12:20:12,607 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-05-21 12:20:13,049 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-05-21 12:20:13,050 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-05-21 12:20:13,050 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-05-21 12:20:13,050 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-05-21 12:20:13,050 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 40
2022-05-21 12:20:13,051 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 39
2022-05-21 12:20:13,051 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2022-05-21 12:20:13,051 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2022-05-21 12:20:13,051 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-05-21 12:20:14,423 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_5 to child end_effector failed
2022-05-21 12:20:15,080 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Desktop_Arm_URDF_Assembly.SLDASM
2022-05-21 12:20:15,082 INFO  ExportHelperExtension.cs: 1136 - Found 56 in Desktop_Arm_URDF_Assembly.SLDASM
2022-05-21 12:20:15,082 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in Desktop_Arm_URDF_Assembly.SLDASM
2022-05-21 12:20:15,083 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-05-21 12:20:15,083 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2022-05-21 12:20:15,083 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from desktop_arm_link_4-1
2022-05-21 12:20:15,083 INFO  ExportHelperExtension.cs: 1136 - Found 101 in desktop_arm_link_4-1
2022-05-21 12:20:15,084 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in desktop_arm_link_4-1
2022-05-21 12:20:15,084 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from desktop_arm_base-1
2022-05-21 12:20:15,085 INFO  ExportHelperExtension.cs: 1136 - Found 49 in desktop_arm_base-1
2022-05-21 12:20:15,085 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in desktop_arm_base-1
2022-05-21 12:20:15,085 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from desktop_arm_link_1-1
2022-05-21 12:20:15,086 INFO  ExportHelperExtension.cs: 1136 - Found 144 in desktop_arm_link_1-1
2022-05-21 12:20:15,086 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in desktop_arm_link_1-1
2022-05-21 12:20:15,087 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from desktop_arm_link_5-1
2022-05-21 12:20:15,087 INFO  ExportHelperExtension.cs: 1136 - Found 35 in desktop_arm_link_5-1
2022-05-21 12:20:15,087 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in desktop_arm_link_5-1
2022-05-21 12:20:15,088 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from desktop_arm_link_3-1
2022-05-21 12:20:15,088 INFO  ExportHelperExtension.cs: 1136 - Found 59 in desktop_arm_link_3-1
2022-05-21 12:20:15,091 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in desktop_arm_link_3-1
2022-05-21 12:20:15,134 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from desktop_arm_link_2-1
2022-05-21 12:20:15,134 INFO  ExportHelperExtension.cs: 1136 - Found 104 in desktop_arm_link_2-1
2022-05-21 12:20:15,135 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in desktop_arm_link_2-1
2022-05-21 12:20:15,135 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from desktop_arm_gripper-1
2022-05-21 12:20:15,136 INFO  ExportHelperExtension.cs: 1136 - Found 79 in desktop_arm_gripper-1
2022-05-21 12:20:15,136 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in desktop_arm_gripper-1
2022-05-21 12:20:15,137 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Desktop_Arm_URDF_Assembly.SLDASM
2022-05-21 12:20:15,137 INFO  ExportHelperExtension.cs: 1136 - Found 56 in Desktop_Arm_URDF_Assembly.SLDASM
2022-05-21 12:20:15,137 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Desktop_Arm_URDF_Assembly.SLDASM
2022-05-21 12:20:15,137 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-05-21 12:20:15,138 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2022-05-21 12:20:15,138 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from desktop_arm_link_4-1
2022-05-21 12:20:15,138 INFO  ExportHelperExtension.cs: 1136 - Found 101 in desktop_arm_link_4-1
2022-05-21 12:20:15,139 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in desktop_arm_link_4-1
2022-05-21 12:20:15,139 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from desktop_arm_base-1
2022-05-21 12:20:15,139 INFO  ExportHelperExtension.cs: 1136 - Found 49 in desktop_arm_base-1
2022-05-21 12:20:15,140 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in desktop_arm_base-1
2022-05-21 12:20:15,140 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from desktop_arm_link_1-1
2022-05-21 12:20:15,141 INFO  ExportHelperExtension.cs: 1136 - Found 144 in desktop_arm_link_1-1
2022-05-21 12:20:15,141 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in desktop_arm_link_1-1
2022-05-21 12:20:15,141 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from desktop_arm_link_5-1
2022-05-21 12:20:15,142 INFO  ExportHelperExtension.cs: 1136 - Found 35 in desktop_arm_link_5-1
2022-05-21 12:20:15,142 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in desktop_arm_link_5-1
2022-05-21 12:20:15,142 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from desktop_arm_link_3-1
2022-05-21 12:20:15,143 INFO  ExportHelperExtension.cs: 1136 - Found 59 in desktop_arm_link_3-1
2022-05-21 12:20:15,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in desktop_arm_link_3-1
2022-05-21 12:20:15,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from desktop_arm_link_2-1
2022-05-21 12:20:15,144 INFO  ExportHelperExtension.cs: 1136 - Found 104 in desktop_arm_link_2-1
2022-05-21 12:20:15,144 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in desktop_arm_link_2-1
2022-05-21 12:20:15,144 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from desktop_arm_gripper-1
2022-05-21 12:20:15,144 INFO  ExportHelperExtension.cs: 1136 - Found 79 in desktop_arm_gripper-1
2022-05-21 12:20:15,145 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in desktop_arm_gripper-1
2022-05-21 12:20:15,196 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-21 12:26:04,350 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2022-05-21 12:26:04,364 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
